Website,SKU,Link(from where we get info),Name,Type of product,Model/Color,Material,Price,Promo Price,Description of a product (romantic),Size,Info from the file,Width,Depth,Height,Weight,Bullet1,Bullet2,Bullet3,Bullet4,Bullet5,Bullet6,Bullet7,Bullet8,Name of the document1,Downloads1,Name of the document2,Downloads2,Image1,Image2,Image3,Image4,Image5,Image6,Image7,Image8,Image9,Image10
https://ofminc.com/,ESS-1004-WHT-NAT,https://ofminc.com/products/ofm-ess-1004-office-computer-desk,Essentials by OFM ESS-1004 Combination Desk with 4 Shelf Unit,Desk,Natural/White,,98.28,,"<p>The Essentials by OFM ESS-1004 Combination Desk and 4 Shelf Unit features four laminate surfaces to help keep projects organized. It has a durable metal frame that coincides nicely with the laminate surface. The desk is equipped with leveling glides to help keep the desk and shelves balanced and fortified. The ESS-1004 comes in two color options, gray walnut and white natural.
</p>",,http://images.salsify.com/image/upload/s--oEtZ8Lcd--/mwactkfkdb6pgedi6zbd.pdf,,,,"Superiorly engineered, this desk combo boasts a ","Ensuring total space utilization, this product combines four shelves attached to a desk. Not only will you be maximizing your desk space, but the 4 shelves attached to it will also provide extra square footage",The durable metal frame is equipped to handle everything necessary for success in your field,"A gorgeous addition to any space, the realistic wood grain and subtle textures bring an elegance and warmth",Available in two color combinations that will harmonize and complement any choice of décor,"Superiorly engineered, this desk combo boasts a weight capacity of up to 200lbs.",,,,Assembly Instructions,http://images.salsify.com/image/upload/s--PQhUHxv5--/xpybdizovu6fvkbipeos.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--oEtZ8Lcd--/mwactkfkdb6pgedi6zbd.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/cs5wcrgcmdzwimelk4ew_large.jpg?v=1602702875,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/jcgvcfmgq2n3nijzjlwb_large.jpg?v=1603310879,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/lr3hc30hpxaf0p2zbawk_large.jpg?v=1603310879,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ppzeoaunwndsnwnelgiy_large.jpg?v=1603310879,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/bdtahk0c5f1mh7orfm36_large.jpg?v=1603310879,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/lpyrit8zpfufzp0zlfbj_large.jpg?v=1603313442,,,
https://ofminc.com/,ESS-101-BLK,https://ofminc.com/products/ofm-ess-101-office-task-chair,Essentials by OFM ESS-101 Armless Task Chair,Chair,Black,,45.76,,"<p>
</p>",,http://images.salsify.com/image/upload/s--LFJKthHW--/m55pcmf8ydbm5mrplqdd.pdf,,,,250 pound ,Smart design: comfortable seat and back padding with stain-resistant fabric,Added ergonomic comfort: built-in lumbar support,Armless design: allows maximum flexibility and movement,Height adjustable: gas lift seat adjustment adapts chair to multiple body heights,250 pound weight capacity,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--YJt2rBIh--/svrkbtvrnpzzagyaduxk.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--LFJKthHW--/m55pcmf8ydbm5mrplqdd.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/osgqvg2gnhj9ctgptn8f_large.jpg?v=1602702886,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/lxd8mbbdkjd6qfpqsspa_large.jpg?v=1603310928,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/b63b8omlmnt1qw1j7zw5_large.jpg?v=1603310928,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/m4gcpcrqulauwsxwkqco_large.jpg?v=1603310928,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/qh8ij43joxd00a5yrd3p_large.jpg?v=1603310928,,,,,
https://ofminc.com/,ESS-1020-SLV-HVT,https://ofminc.com/products/ofm-ess-1020-office-computer-desk,Essentials by OFM ESS-1020 L Desk with Metal Legs,Desk,Harvest,,116.56,135.36,"<p>Derived from the abstract artistic movement, OFM’s Desk with Metal Legs in the Essentials collection, Model ESS-1020, is the ideal geometric design to bring style to any workspace. The modern, clean details will enhance and blend with any environment; while the L-shaped top maximizes storage under the desk. This desk further amplifies elegance with the realistic wood grain look and texture. The superior construction allows up to 200lbs. of weight capacity.
</p>",,http://images.salsify.com/image/upload/s--NU5yHJ_q--/e22aohwfhxttrubkxswf.pdf,,,,Superior construction allows for a 200lbs. ,"A modern addition with an abstract flare, the clean lines and geometric sensibility to your work environment",The L-shaped construction will allow for storage maximization under the desk,The desk surface features a realistic wood grain look and texture,Superior construction allows for a 200lbs. weight capacity,This desk is available in 2 modern contemporary finishes,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Cgcftood--/mfjdeuitsklopfjy5r4l.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--NU5yHJ_q--/e22aohwfhxttrubkxswf.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/mxmcflpvphfg1j5oasuq_large.jpg?v=1620758038,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/fatgiu7eodmravoywhaq_large.jpg?v=1620758038,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/omsy5dmba5dceiiepu5w_large.jpg?v=1620758043,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/og0ujedzqk1z7dvxusl1_large.jpg?v=1620758043,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/latljjf1pvpwupjd1z3d_large.jpg?v=1620758043,,,,,
https://ofminc.com/,ESS-1020-BLK-ESP,https://ofminc.com/products/ofm-ess-1020-office-computer-desk,Essentials by OFM ESS-1020 L Desk with Metal Legs,Desk,Espresso,,103.09,171.99,"<p>Derived from the abstract artistic movement, OFM’s Desk with Metal Legs in the Essentials collection, Model ESS-1020, is the ideal geometric design to bring style to any workspace. The modern, clean details will enhance and blend with any environment; while the L-shaped top maximizes storage under the desk. This desk further amplifies elegance with the realistic wood grain look and texture. The superior construction allows up to 200lbs. of weight capacity.
</p>",,http://images.salsify.com/image/upload/s--NU5yHJ_q--/e22aohwfhxttrubkxswf.pdf,,,,Superior construction allows for a 200lbs. ,"A modern addition with an abstract flare, the clean lines and geometric sensibility to your work environment",The L-shaped construction will allow for storage maximization under the desk,The desk surface features a realistic wood grain look and texture,Superior construction allows for a 200lbs. weight capacity,This desk is available in 2 modern contemporary finishes,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Cgcftood--/mfjdeuitsklopfjy5r4l.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--NU5yHJ_q--/e22aohwfhxttrubkxswf.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/mxmcflpvphfg1j5oasuq_large.jpg?v=1620758038,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/fatgiu7eodmravoywhaq_large.jpg?v=1620758038,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/omsy5dmba5dceiiepu5w_large.jpg?v=1620758043,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/og0ujedzqk1z7dvxusl1_large.jpg?v=1620758043,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/latljjf1pvpwupjd1z3d_large.jpg?v=1620758043,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/dgwoqngctefdhteqmktr_large.jpg?v=1620758044,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/vdbq76cye8tff7p9ufhx_large.jpg?v=1620758047,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/eo5ulaop7dbqdaft50dh_large.jpg?v=1620758049,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/uzprxxn9x67wvgqvc19p_large.jpg?v=1620758050
https://ofminc.com/,ESS-103-BLK,https://ofminc.com/products/ofm-ess-103-executive-office-chair,Essentials by OFM ESS-103 High Back Bonded Leather Manager's Chair,Chair,Black,,109.44,,"<p>
</p>",,http://images.salsify.com/image/upload/s--9dwbEYOG--/noupr2dgydufj5p67685.pdf,,,,250 pound ,"Soft, synthetic leather for an upscale look at a compelling price",Padded fixed arms: all-day support and comfort for upper body and shoulders,"Customized comfort: gas lift seat adapts chair to multiple body heights, while tilt lock adjusts sitting angle",Engineered for maximum comfort and durability,250 pound weight capacity,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--f3X-CxBu--/jaypu4k4jyfpjcoqgryt.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--9dwbEYOG--/noupr2dgydufj5p67685.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/t1knoiofoqmhc5iq2wnp_large.jpg?v=1602702893,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/k9qjjij2pc84ilr5qnfk_large.jpg?v=1603310952,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/tvae8osfrlor9aqaidit_large.jpg?v=1603310952,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/b9lmd6vxzf5daje6docz_large.jpg?v=1603310952,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/joj0ywzy8ys1tdoc8qoc_large.jpg?v=1603310952,,,,,
https://ofminc.com/,ESS-1040-GRY-WNT,https://ofminc.com/products/ofm-ess-1040-office-computer-desk,Essentials by OFM ESS-1040 Office/Computer Desk and Workstation with Metal Legs,Desk,Walnut/Gray,,56.16,,"<p>Influenced by modern minimalism, OFM’s Office/Computer Desk and Workstation with Metal Legs in the Essentials collection, Model ESS 1040 will add a chic functionality to your workspace. This desk offers a spacious top with plenty of room for all workplace necessities. Although open-concept, this desk does have an integrated privacy screen, for the ability to transform into a more independent work area. Available in three neutral color options, with realistic wood grain appearance, it will seamlessly blend with all décor’.
</p>",,,,,,,"This computer desk is the epitome of simplistic elegance, the modern minimalist desk design blends perfectly in any décor",The integrated privacy screen is perfect for any confidential projects,"Because of its versatile design, this desk can be used in many different facets",The realistic wood grain appearance with subtle textures adds a touch of sophistication to any space,Available in 3 muted stylish colors,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--DNjHalzf--/ze3hcp91xwil4atjmfde.pdf,,,,,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/e4vqxupyx70fqvtceudu_large.jpg?v=1620758061,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zocasqvm53iwqgjib06o_large.jpg?v=1620758111,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/t1zawfycjbrmp9bknfm8_large.jpg?v=1620758111,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/somf5zohuvnrs3d6lms8_large.jpg?v=1620758111,,
https://ofminc.com/,ESS-1040-BLK-WHT,https://ofminc.com/products/ofm-ess-1040-office-computer-desk,Essentials by OFM ESS-1040 Office/Computer Desk and Workstation with Metal Legs,Desk,White/Black,,56.16,,"<p>Influenced by modern minimalism, OFM’s Office/Computer Desk and Workstation with Metal Legs in the Essentials collection, Model ESS 1040 will add a chic functionality to your workspace. This desk offers a spacious top with plenty of room for all workplace necessities. Although open-concept, this desk does have an integrated privacy screen, for the ability to transform into a more independent work area. Available in three neutral color options, with realistic wood grain appearance, it will seamlessly blend with all décor’.
</p>",,,,,,,"This computer desk is the epitome of simplistic elegance, the modern minimalist desk design blends perfectly in any décor",The integrated privacy screen is perfect for any confidential projects,"Because of its versatile design, this desk can be used in many different facets",The realistic wood grain appearance with subtle textures adds a touch of sophistication to any space,Available in 3 muted stylish colors,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--DNjHalzf--/ze3hcp91xwil4atjmfde.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/jwn0jjpbnwdkqj5m9h3s_large.jpg?v=1620758054,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/wpkp35pzucv71ey2z9m8_large.jpg?v=1620758055,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/eghuqzheutnpoq0aaqj2_large.jpg?v=1620758055,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/mwnj6z6pvyc3ldsuqrjj_large.jpg?v=1620758061,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/e4vqxupyx70fqvtceudu_large.jpg?v=1620758061,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zocasqvm53iwqgjib06o_large.jpg?v=1620758111,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/t1zawfycjbrmp9bknfm8_large.jpg?v=1620758111,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/somf5zohuvnrs3d6lms8_large.jpg?v=1620758111,,
https://ofminc.com/,ESS-1040-WHT-NAT,https://ofminc.com/products/ofm-ess-1040-office-computer-desk,Essentials by OFM ESS-1040 Office/Computer Desk and Workstation with Metal Legs,Desk,Natural/White,,48.36,72.99,"<p>Influenced by modern minimalism, OFM’s Office/Computer Desk and Workstation with Metal Legs in the Essentials collection, Model ESS 1040 will add a chic functionality to your workspace. This desk offers a spacious top with plenty of room for all workplace necessities. Although open-concept, this desk does have an integrated privacy screen, for the ability to transform into a more independent work area. Available in three neutral color options, with realistic wood grain appearance, it will seamlessly blend with all décor’.
</p>",,,,,,,"This computer desk is the epitome of simplistic elegance, the modern minimalist desk design blends perfectly in any décor",The integrated privacy screen is perfect for any confidential projects,"Because of its versatile design, this desk can be used in many different facets",The realistic wood grain appearance with subtle textures adds a touch of sophistication to any space,Available in 3 muted stylish colors,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--DNjHalzf--/ze3hcp91xwil4atjmfde.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/jwn0jjpbnwdkqj5m9h3s_large.jpg?v=1620758054,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/wpkp35pzucv71ey2z9m8_large.jpg?v=1620758055,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/eghuqzheutnpoq0aaqj2_large.jpg?v=1620758055,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/mwnj6z6pvyc3ldsuqrjj_large.jpg?v=1620758061,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/e4vqxupyx70fqvtceudu_large.jpg?v=1620758061,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zocasqvm53iwqgjib06o_large.jpg?v=1620758111,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/t1zawfycjbrmp9bknfm8_large.jpg?v=1620758111,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/somf5zohuvnrs3d6lms8_large.jpg?v=1620758111,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xvtuaxbouz5tjud8lfew_large.jpg?v=1620758111,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zaddlizdirg4csuwvkgc_large.jpg?v=1620758111
https://ofminc.com/,ESS-200-BLK,https://ofminc.com/products/ofm-ess-200-office-task-chair,Essentials by OFM ESS-200 Big and Tall Swivel Mesh Office Chair with Arms,Chair,Black,,158.62,,"<p>A staple amongst any office, OFM’s Big and Tall Swivel Mesh Office Chair with Arms in the Essentials collection, Model ESS-200, will add comfort to anyone tied to a desk all day. This chair boasts: a cooling, breathable mesh back, built in lumbar support, a tilt function, and a six-inch padded seat, characteristics that make it the ultimate office amenity. Weight capacity up to 400lbs.
</p>",,http://images.salsify.com/image/upload/s--MRMmQEMP--/zovwylevb6tv77yvxfol.pdf,,,,400 pound ,"Smart design: cooling, breathable mesh back and stain-resistant fabric seat",Adjustable-height arms: vertical positioning allows for added customization,"Added ergonomic comfort: built-in lumbar support, tilt function and 6 inch thick padded seat",Increased durability: five-star metal base includes casters,400 pound weight capacity,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--iHwiilv1--/s6nsdeutytzkw6ah3hvb.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--MRMmQEMP--/zovwylevb6tv77yvxfol.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/a6wukouqvjkswxxlsgb8_large.jpg?v=1602702912,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/u4qqw0f71zyuuxygwszk_large.jpg?v=1603310971,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/d81btjnr6eor0iesyisi_large.jpg?v=1603310971,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/cyv2krbowxamtswpfbdp_large.jpg?v=1603310971,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/gxdhcssj5nemzslrmoim_large.jpg?v=1603310971,,,,,
https://ofminc.com/,ESS-201-BRN,https://ofminc.com/products/ofm-ess-201-executive-office-chair,Essentials by OFM ESS-201 Big and Tall Leather Executive Office Chair with Arms,Chair,Brown,,224.1,,"<p>
</p>",,http://images.salsify.com/image/upload/s--Q0rMroJz--/tvvhviqixibxpt2edxpy.pdf,,,,400 pound ,Padded fixed arms: all-day support and comfort for upper body and shoulders,"Customized comfort: gas lift seat adapts chair to multiple body heights, while tilt lock adjusts sitting angle",Rich bonded leather for an upscale look at a compelling price,Bronze mist frame finish,400 pound weight capacity with strong 5-star metal base,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--XoRJvWY1--/d4qcvsa22dtjtrr7ah3g.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--Q0rMroJz--/tvvhviqixibxpt2edxpy.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/v0kfigyfhclfcankqwjx_large.jpg?v=1602702914,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/dinjdicjbrptwxgorj8q_large.jpg?v=1603310977,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/g0wlmq4e3wqyxycnuqke_large.jpg?v=1603310977,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/uffgbybwegvtudfjke9o_large.jpg?v=1603310977,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/z2vud6r0h51cmw0jyinp_large.jpg?v=1603310977,,,,,
https://ofminc.com/,ESS-202-BLK,https://ofminc.com/products/ofm-ess-202-executive-office-chair,Essentials by OFM ESS-202 Big and Tall Leather Executive Office Chair with Arms,Chair,Black,,204.84,,"<p>
</p>",,http://images.salsify.com/image/upload/s--5Ju3VaRK--/ngltvhvkcse8qstqlslp.pdf,,,,400 pound ,Padded fixed arms: all-day support and comfort for upper body and shoulders,"Customized comfort: gas lift seat adapts chair to multiple body heights, while tilt lock adjusts sitting angle",Deep bonded leather for an upscale look at a compelling price,Silver mist frame finish,400 pound weight capacity with strong 5-star metal base,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--5_p-uoqm--/bcqbdwri0lc4ikteoi6w.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--5Ju3VaRK--/ngltvhvkcse8qstqlslp.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/pg1rlydlpcd7eolulnhw_large.jpg?v=1602702915,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/nimcvmlhoogovldr52s8_large.jpg?v=1603310984,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xvpixqvngl6x1eegebll_large.jpg?v=1603310984,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/uzmbnwtiobycfanlww3f_large.jpg?v=1603310984,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/mbohik0mg6lkp0opica2_large.jpg?v=1603310984,,,,,
https://ofminc.com/,ESS-2080-BLK,https://ofminc.com/products/ofm-ess-2080-office-task-chair,Essentials by OFM ESS-2080 Mid-Back Bonded Leather Armless Chair,Chair,Black,,84.6,,"<p>
</p>",,,,,,250 lb. ,Simplified design is perfect for any home or office,Pneumatic seat height adjustment moves the seat up and down to adapt to various body heights,Black leather or fabric upholstered,Five-star base for increased durability,360 degree swivel,250 lb. weight capacity,,,,,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/js1k7i4jj78kgzg6go1w_large.jpg?v=1602702916,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ch3fnloemp9d3njuk0jg_large.jpg?v=1603310996,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/tpi6ezxnyl6iigkrp4h7_large.jpg?v=1603310996,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/apgjv1huya4atgsrolok_large.jpg?v=1603310996,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/dhohjbunrnyzfb8szkze_large.jpg?v=1603310996,,,,,
https://ofminc.com/,ESS-3010,https://ofminc.com/products/ofm-ess-3010-office-task-chair,"Essentials by OFM ESS-3010 Swivel Mesh Back Armless Task Chair, Mid Back",Chair,Black,,33.26,,"<p>
</p>",,http://images.salsify.com/image/upload/s--zInemUHV--/utpmdyd6ojd3revwsut3.pdf,,,,250 pound ,Cooling mesh back: added comfort with breathable fabric that conforms to upper body,Center-tilt and tilt-tension control: adjust chair and seat back recline for greater comfort and work preferences,360 degree swivel: freedom of movement in any direction,Engineered for maximum comfort and durability,250 pound weight capacity,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--mjE-rd_T--/hrosxfxk3dza7ksxy2fy.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--zInemUHV--/utpmdyd6ojd3revwsut3.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/bchvulc1dkrgvoabog5v_large.jpg?v=1602702929,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/mdmxbsq04fmr96web51q_large.jpg?v=1603311042,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/qpnilac7qdfxi8rrj4yi_large.jpg?v=1603311042,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/tbrqhzvzvdk0o6ltr5x7_large.jpg?v=1603311042,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/qktbrkrh46lsmgvnkwqg_large.jpg?v=1603311042,,,,,
https://ofminc.com/,ESS-3011,https://ofminc.com/products/ofm-ess-3011-office-task-chair,"Essentials by OFM ESS-3011 Swivel Mesh Back Task Chair with Arms, Mid Back",Chair,Black,,38.0,,"<p>
</p>",,http://images.salsify.com/image/upload/s--HYdry2RI--/bc6g3yt89psqskaeiaet.pdf,,,,250 pound ,Cooling mesh back: added comfort with breathable fabric that conforms to upper body,Fixed arms: all-day support for upper body and shoulders,Center-tilt and tilt-tension control: adjust chair and seat back recline for greater comfort and work preferences,Engineered for maximum comfort and durability,250 pound weight capacity,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--JMp1UAf6--/vxomzxlf7puvqdunmo5d.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--HYdry2RI--/bc6g3yt89psqskaeiaet.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/lpbjbffcwgqpqa13qt5l_large.jpg?v=1602702931,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/yw5wbjor1mjlbjujldst_large.jpg?v=1603311050,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zkjw0hgzymtvi84prwmi_large.jpg?v=1603311050,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/pgpgzgwan3ncbalbekw4_large.jpg?v=1603311050,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/d1gzpmd8h4jekhxmuo02_large.jpg?v=1603311050,,,,,
https://ofminc.com/,ESS-3020,https://ofminc.com/products/ofm-ess-3020-office-task-chair,Essentials by OFM ESS-3020 Swivel Mesh Back Armless Task Chair,Chair,Black,,36.0,,"<p>Timelessly functional, OFM’s Swivel Mesh Back Armless Task Chair in the Essentials collection, Model ESS-3020, is a necessity for any workspace. A desk job can wreak havoc on your joints and back, to combat this the Task Chair has been engineered for maximum comfort. The cooling mesh back allows the breathable fabric to promote air circulation, while the armless design provides versatility and options to move about. Whether short or tall the pneumatic height adjustable seat adapts to multiple body types. Weight capacity up to 250lbs.
</p>",,http://images.salsify.com/image/upload/s--DKXwWtIy--/luxs4hlec7sy1es22d38.pdf,,,,250 pound ,Cooling mesh back: added comfort with breathable fabric that conforms to upper body,360 degree swivel: freedom of movement in any direction,Generously scaled design at an affordable price,Engineered for maximum comfort and durability,250 pound weight capacity,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--V1MnCiT5--/ekglsbjzueaz7rs9joto.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--DKXwWtIy--/luxs4hlec7sy1es22d38.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xsmxekkpms33izfvjkzn_large.jpg?v=1602702937,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ljg9xmq6cyuqf1g6oddc_large.jpg?v=1603311058,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/wczvwfgoibikeunajdmc_large.jpg?v=1603311058,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/kihscthdpbfstftt7acy_large.jpg?v=1603311058,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/sw5k3npj7qdyp4sbozua_large.jpg?v=1603311058,,,,,
https://ofminc.com/,ESS-3040,https://ofminc.com/products/ofm-ess-3040-office-task-chair,Essentials by OFM ESS-3040 Swivel Mesh High-Back Task Chair with Arms,Chair,Black,,61.77,,"<p>Timelessly functional OFM’s Swivel Mesh Back Task Chair with Arms, in the Essentials collection, Model ESS-3040, is a necessity for any workspace. A desk job can wreak havoc on your joints and back, to combat this the Task Chair has been engineered for maximum comfort. The cooling mesh back allows the breathable fabric to promote air circulation, while the fixed arms provide all-day support to your upper body. Whether short or tall the pneumatic height adjustable seat adapts to multiple body types. Weight capacity up to 250lbs.
</p>",,http://images.salsify.com/image/upload/s--m2kEtloo--/nlgkugwbdrzqwrfav9e9.pdf,,,,250 pound ,Cooling mesh back: added comfort with breathable fabric that promotes air circulation,Center-tilt and tilt-tension control: adjust chair and seat back recline for greater comfort and work preferences,Ergonomic back frame provides increased support and comfort while fixed arms provide upper body support,Engineered for maximum comfort and durability,250 pound weight capacity,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--AA_T7pMB--/innpf0vwkhfggqhejh8o.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--m2kEtloo--/nlgkugwbdrzqwrfav9e9.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/gxyqjszofhftjjm39qpq_large.jpg?v=1602702938,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ydssqh1drxxbv9jdo1ws_large.jpg?v=1603311064,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/faeqvveumq0aptfssixz_large.jpg?v=1603311064,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ldsomcqccoxpif1odghb_large.jpg?v=1603311064,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/pmqdpkk3lrzvpijjjemb_large.jpg?v=1603311064,,,,,
https://ofminc.com/,ESS-3050,https://ofminc.com/products/ofm-ess-3050-office-task-chair,Essentials by OFM ESS-3050 3-Paddle Ergonomic Mesh High-Back Task Chair with Arms and Lumbar Support,Chair,Black,,156.6,,"<p>
</p>",,http://images.salsify.com/image/upload/s--IsEPUp4w--/pegda4r0sulx63juyz82.pdf,,,,250 pound ,Cooling mesh back: added comfort with breathable fabric that promotes air circulation,Adjustable back: vertical positioning adapts to fit various body sizes while independent back angle adjustment helps reduce pressure on the lower spine,Ergonomically formed seat fits nearly any body and adjustable-height arms allow for added customization,Engineered for maximum comfort and durability,250 pound weight capacity,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Ylhq8DZZ--/zfxxmlhqc7ljgg8qnsyl.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--IsEPUp4w--/pegda4r0sulx63juyz82.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/hwxggbxvv4ntqrxpqixo_large.jpg?v=1602702944,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/rrhl6b1evdelabs9qqqr_large.jpg?v=1603311084,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/tge41x7r9dcqkdgin3pb_large.jpg?v=1603311084,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/kriniznu05dy3zxzr63b_large.jpg?v=1603311084,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/tfysejup35oqftg0fygx_large.jpg?v=1603311084,,,,,
